PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
21636,10.90497,10.9552,10.98774,-1.0,-1.0,-1.0,-1.0,582.9222,10858.94,29573.7,18.5782,
21637,10.90497,10.9552,10.98774,0.9866167,1.00662,1.035132,206.3614,582.9222,13525.81,14367.45,270.5162,
21638,10.92759,10.9552,11.0885,-1.0,-1.0,-1.0,-1.0,610.5402,16052.44,71631.62,28.26709,
21639,10.92759,10.9552,11.0885,1.172348,1.183587,1.190605,242.3885,610.5402,1758.063,674.2672,35.16125,
21640,10.92759,10.9552,11.0885,1.227024,1.242395,1.247979,254.4319,610.5402,2923.0,2107.005,54.6875,
21641,10.92759,10.9552,11.0885,1.247979,1.264713,1.275854,259.0024,610.5402,13737.63,14211.58,245.2263,27018
21642,10.92759,10.9552,11.0885,1.275854,1.28142,1.285593,262.424,610.5402,11486.81,5781.56,68.60125,
21643,10.90497,10.9552,10.99314,-1.0,-1.0,-1.0,-1.0,690.0958,1660.75,2183.467,5.484557,
21644,10.90497,10.9552,10.99314,0.9364444,0.945062,0.9551072,193.0506,690.0958,1660.75,572.2386,33.215,
21645,10.90497,10.9552,10.99314,1.200422,1.20883,1.218631,246.9314,690.0958,728.25,244.8218,14.565,
21646,10.89897,10.9552,11.05942,-1.0,-1.0,-1.0,-1.0,1279.075,2500.0,3286.868,8.1932,
21647,10.89897,10.9552,11.05942,1.193411,1.201824,1.211631,243.2853,1279.075,2500.0,840.9977,50.0,
21648,10.8478,10.96065,11.03709,-1.0,-1.0,-1.0,-1.0,68.71332,1019.25,1334.246,3.708894,
21649,10.8478,10.96065,11.03709,0.7392458,0.7480218,0.7582516,177.7205,68.71332,1019.25,357.6525,20.385,
21650,10.92199,10.96065,11.01509,-1.0,-1.0,-1.0,-1.0,278.8917,1786.063,2593.587,5.167944,
21651,10.92199,10.96065,11.01509,0.822333,0.8310421,0.8411938,174.5732,278.8917,791.75,275.7067,15.835,
