PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
11957,10.32465,10.41143,10.45563,1.053625,1.062149,1.069247,218.4091,514.3851,1522.75,536.0848,30.455,
11958,10.32465,10.41143,10.45563,1.082012,1.09193,1.100423,224.533,514.3851,806.5625,371.1471,16.13125,
11959,10.32465,10.41143,10.45563,1.100423,1.113151,1.115978,228.8968,514.3851,2592.375,1108.924,47.91,
11960,10.32465,10.41143,10.45563,1.115978,1.12304,1.139972,230.9303,514.3851,4212.938,3336.643,73.7225,
11961,10.32465,10.41143,10.45563,1.139972,1.145609,1.155468,235.5711,514.3851,1116.688,504.327,22.33375,
11962,10.30833,10.41143,10.43347,-1.0,-1.0,-1.0,-1.0,543.3326,2926.313,4839.657,5.058035,
11963,10.30833,10.41143,10.43347,1.077759,1.086264,1.094762,223.0603,543.3326,333.25,113.326,6.665,
11964,10.30833,10.41143,10.43347,1.100423,1.10891,1.120216,227.7108,543.3326,296.625,140.7218,5.9325,
11965,10.30833,10.41143,10.43347,1.120216,1.137152,1.141382,233.51,543.3326,1572.438,697.7384,31.44875,
11966,10.30833,10.41143,10.43347,1.141382,1.147019,1.161098,235.5361,543.3326,2297.375,996.6354,45.9475,
11967,10.30833,10.41143,10.43347,-1.0,-1.0,-1.0,-1.0,587.5538,2954.563,5174.695,8.79932,
11968,10.30833,10.41143,10.43347,1.199021,1.207429,1.214432,247.4834,587.5538,1401.625,521.85,28.0325,
11969,10.30833,10.41143,10.43347,1.22003,1.227024,1.236808,251.4997,587.5538,2625.0,907.2543,52.5,
11973,10.34632,10.41143,10.43347,-1.0,-1.0,-1.0,-1.0,651.9188,2875.0,3784.464,6.270825,
11974,10.34632,10.41143,10.43347,0.9751694,0.983756,0.9994804,201.1842,651.9188,1303.5,560.9236,26.07,
11975,10.34632,10.41143,10.43347,0.9994804,1.023737,1.033708,209.3605,651.9188,1571.5,731.3143,31.43,
11976,10.34632,10.41143,10.43347,1.052203,1.060728,1.069247,216.9255,651.9188,396.5,135.1565,7.93,
11977,10.3028,10.41143,10.43347,-1.0,-1.0,-1.0,-1.0,754.6572,2285.75,3017.817,3.044711,
11978,10.3028,10.41143,10.43347,0.7874264,0.7961636,0.8034392,162.3631,754.6572,2285.75,798.5168,45.715,
11979,10.3028,10.41143,10.43347,0.8034392,0.8092562,0.8179758,165.0331,754.6572,304.75,106.335,6.095,
11980,10.34091,10.41143,10.43347,-1.0,-1.0,-1.0,-1.0,817.8707,1767.75,2333.921,3.397753,
