PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
22910,13.41247,13.43954,13.52623,0.9076692,0.9163099,0.9263818,186.6893,796.4289,1681.75,581.0217,33.635,
22911,13.41247,13.43954,13.52623,1.213032,1.221429,1.231218,248.8544,796.4289,1818.25,610.5278,36.365,
22912,13.41247,13.43954,13.52623,1.302268,1.310595,1.320302,267.0211,796.4289,1545.5,514.6001,30.91,
22913,13.41247,13.43954,13.52623,1.407268,1.415513,1.423752,288.3971,796.4289,272.75,89.91904,5.455,
22914,13.33661,13.43954,13.53713,-1.0,-1.0,-1.0,-1.0,809.2903,3250.0,4222.462,6.189,
22915,13.33661,13.43954,13.53713,1.264713,1.27307,1.286984,259.3056,809.2903,2585.313,1085.88,51.70625,
22916,13.34201,13.43954,13.4612,-1.0,-1.0,-1.0,-1.0,830.0583,2909.0,4436.28,5.105419,
22917,13.34201,13.43954,13.4612,1.093346,1.101838,1.111738,224.3344,830.0583,1795.5,609.6937,35.91,
22918,13.34201,13.43954,13.4612,1.120216,1.128687,1.147019,229.8008,830.0583,2909.0,1677.625,58.18,
22919,13.33661,13.43954,13.50457,-1.0,-1.0,-1.0,-1.0,884.5499,54835.69,305500.1,71.77752,
22920,13.33661,13.43954,13.50457,1.433356,1.460747,1.488066,297.1088,884.5499,78948.88,90552.7,1578.978,35964
22921,13.3637,13.43954,13.47203,-1.0,-1.0,-1.0,-1.0,927.5977,40085.56,138959.0,42.07601,
22922,13.3637,13.43954,13.47203,1.494885,1.524836,1.549277,309.9232,927.5977,55375.5,58968.54,1107.51,36034
22923,13.39077,13.43954,13.48286,-1.0,-1.0,-1.0,-1.0,1220.583,1659.0,2155.405,3.208017,
22924,13.39077,13.43954,13.48286,1.121628,1.130098,1.139972,228.8832,1220.583,1659.0,561.855,33.18,
22925,13.39077,13.43954,13.48286,1.316143,1.32446,1.334154,268.248,1220.583,1363.75,453.4957,27.275,
22926,13.3637,13.44494,13.5154,-1.0,-1.0,-1.0,-1.0,133.2631,1931.75,2510.043,7.596746,
