Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score,IsStandard
26779,1,LMST01020014_14-15_0_0_chain,702.61737,702.618321,20.337,21.91,0.582574016,294.8632,297.8690999,0.866,803834.5859,251377.7323,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.7,0.75,0.818,146832,138491.6,113786.4,163571.5,0.762914803,0.742914803,0.762914803,0.790114803,0.765,-1
26779,1,LMST01020014_5-6_0_0_chain,702.61737,702.618321,20.337,21.87,0.603076016,294.8632,297.1982318,0.97,803834.5859,251377.7323,"369.35156,618.52443,334.27404","369.35156,250.18014,334.27404","369.35156,250.18014,334.27404,618.52443","369.35156,618.52443,334.27404",0.75,0.7,0.75,0.818,146832,138491.6,113786.4,163571.5,0.808615203,0.788615203,0.808615203,0.835815203,0.81,-1
26779,1,LMST01020014_8-9_0_0_chain,702.61737,702.618321,20.337,21.88,0.600905881,294.8632,297.1548339,0.976,803834.5859,251377.7323,"369.35156,334.27404","369.35156,334.27404","369.35156,334.27404","369.35156,334.27404",0.75,0.7,0.75,0.818,146832,138491.6,113786.4,163571.5,0.810581176,0.790581176,0.810581176,0.837781176,0.812,-1
26858,1,LMST01020013_5-6_0_0_chain,704.63116,704.63397,21.209,21.47,1,296.4548,293.0096393,0.789,157971.4902,94767.7124,"369.35156,620.54008",-1,"336.28969,369.35156",-1,0.667,0,0.667,0,45792.23,,40658.76,,0.7824,-1,0.7824,-1,0.782,-1
26858,1,LMST01020013_8-9_0_0_chain,704.63116,704.63397,21.209,21.52,1,296.4548,295.9427231,1,157971.4902,94767.7124,369.35156,-1,"336.28969,369.35156",-1,0.333,0,0.667,0,45792.23,,40658.76,,0.7332,-1,0.8668,-1,0.8,-1
26858,1,LMST01020071_2-3_0_0_chain,704.63116,704.63397,21.209,19.21,0.382197454,296.4548,297.783596,1,157971.4902,94767.7124,"308.25839,397.38286",-1,397.38286,397.38286,0.333,0,0.333,1,45792.23,,40658.76,59025.18,0.609639491,-1,0.609639491,0.876439491,0.699,-1
27084,1,LMST01020065_8-9_0_0_chain,708.66309,708.665268,20.96,18.37,0.100201804,296.4925,298.9289159,0.956,1032493.234,107882.518,"312.28969,156.17467,397.38286,582.52443","312.28969,156.17467,397.38286,582.52443","312.28969,156.17467,397.38286","312.28969,156.17467,397.38286",0.75,0.625,0.833,0.571,148377,157571.4,120074.9,169831.6,0.702440361,0.652440361,0.735640361,0.630840361,0.68,-1
27185,0.75,LMST01020102_8-9_0_0_chain,710.67725,710.680918,19.258,18.69,1,298.2224,298.7992827,1,42925.6855,20632.2308,312.28969,-1,312.28969,"312.28969,399.39851",0.25,0,0.5,0.333,17438.79,,11419.97,16372.76,0.7,-1,0.8,0.7332,0.744,-1
27891,1,LMST01020019_11-12_0_0_chain,726.61371,726.618321,21.594,22.68,0.815139897,299.633,297.7779532,1,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1,0,1,0.5,11648.68,,9903.101,15214.34,0.963027979,-1,0.963027979,0.763027979,0.896,-1
27891,1,LMST01020019_14-15_0_0_chain,726.61371,726.618321,21.594,22.68,0.81648073,299.633,298.2024603,1,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,358.27404",1,0,1,0.5,11648.68,,9903.101,15214.34,0.963296146,-1,0.963296146,0.763296146,0.897,-1
27891,1,LMST01020019_5-6_0_0_chain,726.61371,726.618321,21.594,22.68,0.81433869,299.633,298.2815377,1,47834.5898,19124.2729,"369.35156,358.27404",-1,358.27404,"369.35156,644.54008,358.27404",1,0,1,0.75,11648.68,,9903.101,15214.34,0.962867738,-1,0.962867738,0.862867738,0.93,-1
28189,0.5,LMST01020075_42-43_0_0_chain,734.66779,734.680918,18.736,20.48,0.501019071,289.9995,292.8394034,0.884,27903.3599,13485.0954,425.40158,425.40158,-1,-1,1,0.5,0,0,14055.09,14647.32,,,0.853803814,0.653803814,-1,-1,0.754,-1
