PeakID,RT left(min),RT (min),RT right (min),Mobility left,Mobility,Mobility right,CCS,Precursor m/z,Height,Area,S/N,MSMS spectrum
29300,18.84514,18.8614,18.94263,1.218631,1.234014,1.249374,253.2726,554.7294,3093.5,1998.084,61.87,
29303,18.80193,18.8614,18.89931,-1.0,-1.0,-1.0,-1.0,904.8824,2097.25,2727.157,3.881207,
29304,18.80193,18.8614,18.89931,0.9421902,0.9508033,0.960843,193.3221,904.8824,1166.75,401.8069,23.335,
29305,18.80193,18.8614,18.89931,1.535705,1.54385,1.553345,313.9034,904.8824,930.5,303.0387,18.61,
29306,18.80193,18.8614,18.89931,1.592588,1.600689,1.610132,325.4601,904.8824,625.0,202.4425,12.5,
29307,18.81808,18.8614,18.91015,-1.0,-1.0,-1.0,-1.0,986.2672,1309.063,1751.88,3.272266,
29308,18.81808,18.8614,18.91015,1.047938,1.056467,1.066408,214.5398,986.2672,1194.5,407.3373,23.89,
29309,18.80193,18.8614,18.91555,-1.0,-1.0,-1.0,-1.0,1226.67,1319.5,1715.811,2.908496,
29310,18.80193,18.8614,18.91555,1.184991,1.193411,1.203226,241.6927,1226.67,1319.5,444.2337,26.39,
29311,18.81264,18.8668,18.92096,-1.0,-1.0,-1.0,-1.0,188.1297,3517.375,6411.071,7.043858,
29312,18.81264,18.8668,18.92096,0.6378099,0.646668,0.6569933,138.8014,188.1297,1486.0,526.31,29.72,
29313,18.81264,18.8668,18.92096,0.7333912,0.7421719,0.7524072,159.3004,188.1297,1444.5,507.1476,28.89,
29314,18.81264,18.8668,18.92096,0.7611726,0.769931,0.78014,165.2586,188.1297,1305.5,457.1738,26.11,
29315,18.81264,18.8668,18.92096,1.180778,1.189202,1.199021,255.2513,188.1297,2000.125,827.9424,40.0025,
29316,18.81264,18.8668,18.92096,1.199021,1.207429,1.217231,259.1637,188.1297,1083.25,364.2135,21.665,
29317,18.81264,18.8668,18.92096,1.334154,1.342457,1.352135,288.1461,188.1297,1694.5,562.5184,33.89,
29318,18.83972,18.8668,18.92638,-1.0,-1.0,-1.0,-1.0,406.803,4152.75,8072.752,10.93286,
29319,18.83972,18.8668,18.92638,0.7859696,0.7947079,0.8005295,164.5276,406.803,1805.5,679.9412,36.11,
29320,18.83972,18.8668,18.92638,0.8005295,0.8078022,0.8179758,167.2385,406.803,1948.0,925.2877,38.96,
29321,18.83972,18.8668,18.92638,0.8237849,0.8324929,0.8411938,172.3502,406.803,1639.0,570.6623,32.78,
29322,18.83972,18.8668,18.92638,0.8411938,0.8527842,0.8658085,176.5511,406.803,1847.125,1380.174,36.9425,
29323,18.83972,18.8668,18.92638,0.8658085,0.8744826,0.8860374,181.0433,406.803,3149.25,1199.359,62.985,
29324,18.79632,18.8668,18.92638,-1.0,-1.0,-1.0,-1.0,461.9309,1374.938,2545.953,3.435937,
29325,18.79632,18.8668,18.92638,0.9622765,0.9708735,0.983756,200.2248,461.9309,1569.375,673.0587,31.3875,
29326,18.80728,18.8668,18.91555,-1.0,-1.0,-1.0,-1.0,883.2117,1583.25,2058.823,3.077619,
29327,18.80728,18.8668,18.91555,0.9263818,0.9350075,0.945062,190.1805,883.2117,1583.25,546.0429,31.665,
29328,18.78005,18.8668,18.90474,-1.0,-1.0,-1.0,-1.0,1082.124,2142.313,3124.691,4.218178,
29329,18.78005,18.8668,18.90474,1.066408,1.074922,1.09193,218.0205,1082.124,2458.5,1446.479,49.17,
29330,18.78005,18.8668,18.90474,1.292544,1.300879,1.310595,263.8501,1082.124,1361.0,453.5888,27.22,
29331,18.81264,18.8668,18.92096,-1.0,-1.0,-1.0,-1.0,1126.962,1527.75,1986.652,3.42593,
29332,18.81264,18.8668,18.92096,1.227024,1.235411,1.245187,250.4457,1126.962,1527.75,512.3165,30.555,
29333,18.81264,18.8668,18.92096,1.254954,1.263319,1.27307,256.1033,1126.962,1625.0,543.4943,32.5,
29334,18.80728,18.8668,18.93723,-1.0,-1.0,-1.0,-1.0,1145.731,1208.25,1571.182,2.940528,
29335,18.80728,18.8668,18.93723,1.347988,1.35628,1.365945,274.8939,1145.731,1208.25,400.5743,24.165,
29336,18.80728,18.8668,18.88849,-1.0,-1.0,-1.0,-1.0,1353.789,1857.813,2936.042,4.729063,
29337,18.80728,18.8668,18.88849,1.218631,1.227024,1.236808,248.2396,1353.789,791.75,265.7133,15.835,
29338,18.80728,18.8668,18.88849,1.427869,1.436098,1.44569,290.5373,1353.789,805.5,265.0359,16.11,
29339,18.80728,18.8668,18.88849,1.456642,1.464849,1.474415,296.3539,1353.789,1264.0,414.7651,25.28,
29340,18.81264,18.87222,18.93723,-1.0,-1.0,-1.0,-1.0,93.0606,1166.75,1517.449,3.500349,
29341,18.81264,18.87222,18.93723,1.239602,1.247979,1.257743,285.0494,93.0606,1166.75,390.7912,23.335,
29342,18.83972,18.87222,18.92096,-1.0,-1.0,-1.0,-1.0,276.1458,2027.75,2637.247,2.904675,
29343,18.83972,18.87222,18.92096,0.7421719,0.7509456,0.7611726,157.8193,276.1458,2027.75,711.3435,40.555,
29344,18.83972,18.87222,18.93723,-1.0,-1.0,-1.0,-1.0,440.4242,1555.5,2023.049,2.350397,
29345,18.83972,18.87222,18.93723,1.01946,1.028011,1.037979,212.3042,440.4242,1555.5,531.851,31.11,
29346,18.83972,18.87222,18.93723,1.214432,1.222828,1.232616,252.5377,440.4242,541.75,181.8838,10.835,
29347,18.85596,18.87222,18.89931,-1.0,-1.0,-1.0,-1.0,754.5394,93742.38,229255.0,22.46988,
29348,18.85596,18.87222,18.89931,1.094762,1.114565,1.130098,227.2959,754.5394,25836.75,26973.74,14.80007,54817_54859
29349,18.85596,18.87222,18.89931,1.363184,1.392135,1.423752,283.9015,754.5394,135054.5,200852.8,79.30296,
29350,18.83431,18.87222,18.89931,-1.0,-1.0,-1.0,-1.0,1000.233,1156.313,1553.51,2.359967,
29351,18.83431,18.87222,18.89931,1.07634,1.084847,1.094762,220.2606,1000.233,1041.75,354.3062,20.835,
29352,18.76924,18.87222,18.95347,-1.0,-1.0,-1.0,-1.0,1057.717,2243.0,4136.078,4.141524,
29353,18.76924,18.87222,18.95347,1.018034,1.026587,1.036556,208.2775,1057.717,1930.5,660.1611,38.61,
29354,18.76924,18.87222,18.95347,1.647819,1.655877,1.66527,335.95,1057.717,1250.0,402.7482,25.0,
29355,18.79632,18.87765,18.94805,-1.0,-1.0,-1.0,-1.0,65.13646,1514.0,1968.772,3.484209,
29356,18.79632,18.87765,18.94805,1.334154,1.342457,1.352135,321.4769,65.13646,1514.0,502.5983,30.28,
29357,18.81264,18.87765,18.94263,-1.0,-1.0,-1.0,-1.0,249.2093,2201.375,3612.129,8.303732,
29358,18.81264,18.87765,18.94263,0.7524072,0.7611726,0.77139,160.7629,249.2093,1333.25,467.27,26.665,
