params,Trial,mean_score
"{'regressor__C': 672.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08902515921411
"{'regressor__C': 672.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.687745034432945
"{'regressor__C': 672.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.388990014304207
"{'regressor__C': 672.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.168556910573145
"{'regressor__C': 672.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.981361486224005
"{'regressor__C': 672.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.86060941992901
"{'regressor__C': 672.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.80761042820024
"{'regressor__C': 672.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.50744640139045
"{'regressor__C': 672.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.417196907891057
"{'regressor__C': 672.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.088894777119632
"{'regressor__C': 672.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.68770910176534
"{'regressor__C': 672.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.388900824348665
"{'regressor__C': 672.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.168488160950574
"{'regressor__C': 672.6, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.981219370579229
"{'regressor__C': 672.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.860529432823311
"{'regressor__C': 672.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.807530593482703
"{'regressor__C': 672.6, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.506866920086768
"{'regressor__C': 672.7, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.417026506671924
"{'regressor__C': 672.7, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08879351239357
"{'regressor__C': 672.7, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.68753073038664
"{'regressor__C': 672.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.38881383736771
"{'regressor__C': 672.7, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16838581999076
"{'regressor__C': 672.7, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.981152904117199
"{'regressor__C': 672.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.860463937564232
"{'regressor__C': 672.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.807417489347918
"{'regressor__C': 672.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.506297916985528
"{'regressor__C': 672.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.416914586558752
"{'regressor__C': 672.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.088724068332283
"{'regressor__C': 672.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.687435369238003
"{'regressor__C': 672.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.38866632583594
"{'regressor__C': 672.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.168290612872102
"{'regressor__C': 672.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.98104883912405
"{'regressor__C': 672.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.860351796968896
"{'regressor__C': 672.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.807392657250375
"{'regressor__C': 672.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.505709413846574
"{'regressor__C': 672.9, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.416696215506807
"{'regressor__C': 672.9, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.088568402232005
"{'regressor__C': 672.9, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.687365411557312
"{'regressor__C': 672.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.388629552801008
"{'regressor__C': 672.9, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.168214793897462
"{'regressor__C': 672.9, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.980950577923595
"{'regressor__C': 672.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.860283847366274
"{'regressor__C': 672.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.807375151765081
"{'regressor__C': 672.9, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.505120914474873
"{'regressor__C': 673.0, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.416564538598593
"{'regressor__C': 673.0, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.088465582296582
"{'regressor__C': 673.0, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.68721800512092
"{'regressor__C': 673.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.388434173657393
"{'regressor__C': 673.0, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.168061836217666
"{'regressor__C': 673.0, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.980891219728992
"{'regressor__C': 673.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.860209802477769
"{'regressor__C': 673.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.807231626228589
"{'regressor__C': 673.0, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.50454360320217
"{'regressor__C': 673.1, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.416388008394332
"{'regressor__C': 673.1, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08834067462865
"{'regressor__C': 673.1, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.687130379384431
"{'regressor__C': 673.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.3884324769856
"{'regressor__C': 673.1, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.168026010647756
"{'regressor__C': 673.1, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.980765454855621
"{'regressor__C': 673.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.86014354980403
"{'regressor__C': 673.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.807218137299493
"{'regressor__C': 673.1, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.50395760622585
"{'regressor__C': 673.2, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.416209113031684
"{'regressor__C': 673.2, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.088222709666601
"{'regressor__C': 673.2, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.687000734800185
"{'regressor__C': 673.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.388298103858531
"{'regressor__C': 673.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.167915695317536
"{'regressor__C': 673.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.980662171474231
"{'regressor__C': 673.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859965866001406
"{'regressor__C': 673.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.807100083513644
"{'regressor__C': 673.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.5033710951026
"{'regressor__C': 673.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.416047068363516
"{'regressor__C': 673.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.088170999098939
"{'regressor__C': 673.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686958546217108
"{'regressor__C': 673.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.388266309214709
"{'regressor__C': 673.3, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.167834375360407
"{'regressor__C': 673.3, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.98052196359283
"{'regressor__C': 673.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.860007591688847
"{'regressor__C': 673.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.807073223854326
"{'regressor__C': 673.3, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.50276807546061
"{'regressor__C': 673.4, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.415924696177838
"{'regressor__C': 673.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.088052870646996
"{'regressor__C': 673.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686811969275317
"{'regressor__C': 673.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.388103151711785
"{'regressor__C': 673.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.167772903121339
"{'regressor__C': 673.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.980385154652852
"{'regressor__C': 673.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.85991470485931
"{'regressor__C': 673.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806965989340018
"{'regressor__C': 673.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.502211779353303
"{'regressor__C': 673.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.415789257619194
"{'regressor__C': 673.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.087947901157788
"{'regressor__C': 673.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686652648523838
"{'regressor__C': 673.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.388062634410295
"{'regressor__C': 673.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.167662674400777
"{'regressor__C': 673.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.980382901560684
"{'regressor__C': 673.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.85979461286727
"{'regressor__C': 673.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806889513763373
"{'regressor__C': 673.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.501608954325558
"{'regressor__C': 673.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.415667382227062
"{'regressor__C': 673.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.087809813527578
"{'regressor__C': 673.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686574430646452
"{'regressor__C': 673.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387950332675405
"{'regressor__C': 673.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16753348339245
"{'regressor__C': 673.6, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.98025827903687
"{'regressor__C': 673.6, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859741284206482
"{'regressor__C': 673.6, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806804897859841
"{'regressor__C': 673.6, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.501083514472164
"{'regressor__C': 673.7, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.415520302675548
"{'regressor__C': 673.7, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08766320922554
"{'regressor__C': 673.7, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686506280638111
"{'regressor__C': 673.7, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387872209345268
"{'regressor__C': 673.7, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.167443344702232
"{'regressor__C': 673.7, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.980156909602446
"{'regressor__C': 673.7, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.85964800075261
"{'regressor__C': 673.7, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806736836862822
"{'regressor__C': 673.7, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.500502044955468
"{'regressor__C': 673.8, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.415330674276518
"{'regressor__C': 673.8, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.087594623966657
"{'regressor__C': 673.8, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686392098328776
"{'regressor__C': 673.8, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387792450393357
"{'regressor__C': 673.8, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.167384603333533
"{'regressor__C': 673.8, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.980043499948993
"{'regressor__C': 673.8, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859574443780946
"{'regressor__C': 673.8, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806696490919993
"{'regressor__C': 673.8, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.499934299475367
"{'regressor__C': 673.9, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.415179072959207
"{'regressor__C': 673.9, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.087452185432348
"{'regressor__C': 673.9, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686249224329696
"{'regressor__C': 673.9, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387719511202777
"{'regressor__C': 673.9, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16728321463344
"{'regressor__C': 673.9, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.97993931195119
"{'regressor__C': 673.9, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859489057227197
"{'regressor__C': 673.9, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806602775814865
"{'regressor__C': 673.9, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.499346019843625
"{'regressor__C': 674.0, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.415063528925414
"{'regressor__C': 674.0, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.087320683286599
"{'regressor__C': 674.0, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686197386058202
"{'regressor__C': 674.0, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.38761804014859
"{'regressor__C': 674.0, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.167210825041217
"{'regressor__C': 674.0, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.979846250968679
"{'regressor__C': 674.0, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859368431054227
"{'regressor__C': 674.0, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806573127352479
"{'regressor__C': 674.0, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.49873600735892
"{'regressor__C': 674.1, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.414846151537311
"{'regressor__C': 674.1, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08722877217107
"{'regressor__C': 674.1, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.686084003209057
"{'regressor__C': 674.1, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387564332901103
"{'regressor__C': 674.1, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.167145261425983
"{'regressor__C': 674.1, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.979677060736137
"{'regressor__C': 674.1, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859332391545141
"{'regressor__C': 674.1, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806516120714662
"{'regressor__C': 674.1, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.49817043025302
"{'regressor__C': 674.2, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.41469681530933
"{'regressor__C': 674.2, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.087075063088033
"{'regressor__C': 674.2, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.685997294795847
"{'regressor__C': 674.2, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387451644455425
"{'regressor__C': 674.2, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.16704655927528
"{'regressor__C': 674.2, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.97965650660304
"{'regressor__C': 674.2, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859295537972189
"{'regressor__C': 674.2, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.80641677199743
"{'regressor__C': 674.2, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.49754517450862
"{'regressor__C': 674.3, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.414561906327984
"{'regressor__C': 674.3, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08699310332083
"{'regressor__C': 674.3, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.68586498867756
"{'regressor__C': 674.3, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387353171250322
"{'regressor__C': 674.3, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.166972728893324
"{'regressor__C': 674.3, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.979529987507911
"{'regressor__C': 674.3, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859198369460959
"{'regressor__C': 674.3, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806378003486085
"{'regressor__C': 674.3, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.49696284674147
"{'regressor__C': 674.4, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.414376244800312
"{'regressor__C': 674.4, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.086896626892534
"{'regressor__C': 674.4, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.685764469231813
"{'regressor__C': 674.4, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387283076396194
"{'regressor__C': 674.4, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.166858494344002
"{'regressor__C': 674.4, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.979350000044509
"{'regressor__C': 674.4, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859041089072207
"{'regressor__C': 674.4, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806206386948372
"{'regressor__C': 674.4, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.49641857186637
"{'regressor__C': 674.5, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.414246200983294
"{'regressor__C': 674.5, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.08680602494925
"{'regressor__C': 674.5, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.685645476738895
"{'regressor__C': 674.5, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387154675905647
"{'regressor__C': 674.5, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.166819232029875
"{'regressor__C': 674.5, 'regressor__gamma': 0.00056, 'regressor__kernel': 'rbf'}",10.0,-12.97928341267848
"{'regressor__C': 674.5, 'regressor__gamma': 0.00064, 'regressor__kernel': 'rbf'}",10.0,-12.859030372091086
"{'regressor__C': 674.5, 'regressor__gamma': 0.00072, 'regressor__kernel': 'rbf'}",10.0,-12.806235458326347
"{'regressor__C': 674.5, 'regressor__gamma': 8e-05, 'regressor__kernel': 'rbf'}",10.0,-16.495840414027715
"{'regressor__C': 674.6, 'regressor__gamma': 0.00016, 'regressor__kernel': 'rbf'}",10.0,-14.414103515385266
"{'regressor__C': 674.6, 'regressor__gamma': 0.00024, 'regressor__kernel': 'rbf'}",10.0,-14.086720671929701
"{'regressor__C': 674.6, 'regressor__gamma': 0.00032, 'regressor__kernel': 'rbf'}",10.0,-13.685571740146688
"{'regressor__C': 674.6, 'regressor__gamma': 0.0004, 'regressor__kernel': 'rbf'}",10.0,-13.387103178219691
"{'regressor__C': 674.6, 'regressor__gamma': 0.00048, 'regressor__kernel': 'rbf'}",10.0,-13.166650963444019
