,Alignment ID,Fill %,LMID,Average Mz,Theroy MZ,Average Rt(min),Pre RT,RT Score,Average CCS,Pre CCS,CCS Score,Area_mean,Area_std,Sample0_Match MSMS,Sample1_Match MSMS,Sample2_Match MSMS,Sample3_Match MSMS,Sample0_MSMS Score,Sample1_MSMS Score,Sample2_MSMS Score,Sample3_MSMS Score,Sample0_MS Area,Sample1_MS Area,Sample2_MS Area,Sample3_MS Area,Sample0_Final Score,Sample1_Final Score,Sample2_Final Score,Sample3_Final Score,Average_Final Score
1856,16298.0,1.0,LMST01030138_16-17_0_0_ring,442.40219,442.404318,8.619,9.05,1.0,227.2283,225.1089629,0.897,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6256,-1.0,0.7188000000000001,0.6588,0.668
1872,16300.0,1.0,LMST01031019_10-11_0_0_ring,442.40552,442.404318,10.155,9.41,0.9801192491969369,222.1821,224.0112296,0.955,1075563.484,385545.2661,-1,-1,411.362118,411.362118,0.0,0.0,0.125,0.125,,,186944.6,328777.6,-1.0,-1.0,0.6280238498393874,0.6280238498393874,0.628
1289,15269.0,1.0,LMST01031024_13-14_0_0_ring,428.38739,428.388669,8.722,8.76,1.0,218.6577,221.0744511,0.827,437534.1016,124419.3359,-1,379.335909,397.346469,-1,0.0,0.25,0.2,0.0,,85375.89,63551.36,,-1.0,0.6308,0.6108,-1.0,0.621
1295,15265.0,1.0,LMST01031024_5-6_0_0_chain,428.38739,428.388669,7.42,8.39,0.872274036744568,220.3454,220.5217398,1.0,494812.3618,315640.425,344.29477,-1,-1,"344.29477,326.28421",0.167,0.0,0.0,0.5,121416.6,,,141018.3,0.6412548073489137,-1.0,-1.0,0.7744548073489137,0.708
1877,16298.0,1.0,LMST01031034_12-13_0_0_ring,442.40219,442.404318,8.619,9.69,0.8246300556147066,227.2283,226.0093498,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6317260111229414,-1.0,0.7249260111229414,0.6649260111229414,0.674
1885,16298.0,1.0,LMST01031036_16-17_0_0_ring,442.40219,442.404318,8.619,9.13,1.0,227.2283,226.4829652,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6668000000000001,-1.0,0.76,0.7000000000000001,0.709
1896,16300.0,1.0,LMST01031044_16-17_0_0_ring,442.40552,442.404318,10.155,9.35,0.9482041623313333,222.1821,222.6894136,1.0,1075563.484,385545.2661,-1,-1,411.362118,411.362118,0.0,0.0,0.125,0.125,,,186944.6,328777.6,-1.0,-1.0,0.6396408324662667,0.6396408324662667,0.64
451,13890.0,1.0,LMST01031048_14-15_0_0_ring,414.37231,414.37302,7.606,8.31,0.9968192374004342,219.3988,217.2845307,0.883,1514104.0,190747.8706,-1,365.32026,"365.32026,383.33082",-1,0.0,0.25,0.667,0.0,,217963.6,209572.6,,-1.0,0.6525638474800868,0.8193638474800868,-1.0,0.736
492,13905.0,1.0,LMST01031049_14-15_0_0_ring,414.37234,414.37302,8.348,9.39,0.8382431837187032,214.6918,217.2845307,0.781,1653535.75,280706.4981,"365.32026,383.33082","365.32026,383.33082",365.32026,"365.32026,383.33082",0.5,0.273,0.286,0.667,354453.7,342236.3,292982.3,466781.0,0.6800486367437406,-1.0,-1.0,0.7468486367437407,0.713
1925,16298.0,1.0,LMST01031083_11-12_0_0_ring,442.40219,442.404318,8.619,9.6,0.8639333839124368,227.2283,226.0975199,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6395866767824874,-1.0,0.7327866767824874,0.6727866767824874,0.682
2797,18302.0,1.0,LMST01031087_0-1_0_0_chain,474.39252,474.394146,10.91,9.9,0.8505521007458294,226.407,230.932225,0.426,81700.7666,39168.0957,424.35738,424.35738,424.35738,424.35738,0.5,1.0,0.5,1.0,15252.56,14492.18,11814.73,30791.47,-1.0,0.7405104201491659,-1.0,0.7405104201491659,0.741
1938,16298.0,1.0,LMST01040120_11-12_0_0_ring,442.40219,442.404318,8.619,9.43,0.9466864938792497,227.2283,224.5887645,0.789,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,-1.0,-1.0,0.66493729877585,0.60493729877585,0.635
1944,16298.0,1.0,LMST01040120_13-14_0_0_ring,442.40219,442.404318,8.619,9.75,0.7958093140687503,227.2283,225.6504074,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6259618628137501,-1.0,0.7191618628137502,0.6591618628137501,0.668
1953,16298.0,1.0,LMST01040121_13-14_0_0_ring,442.40219,442.404318,8.619,9.19,1.0,227.2283,226.7642429,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6668000000000001,-1.0,0.76,0.7000000000000001,0.709
2218,16433.0,1.0,LMST01040122_13-14_0_0_ring,444.41794,444.419967,10.995,10.04,0.880405156878499,225.0785,227.9732584,0.745,2403747.344,759725.5137,395.367207,"395.367207,413.377767",395.367207,"395.367207,413.377767",0.125,0.333,0.5,0.333,592375.5,504860.5,281727.5,690540.2,-1.0,0.6072810313756998,0.6740810313756997,0.6072810313756998,0.63
1961,16298.0,1.0,LMST01040124_16-17_0_0_ring,442.40219,442.404318,8.619,10.17,0.5923907470986235,227.2283,226.0346934,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,-1.0,-1.0,0.6784781494197247,0.6184781494197247,0.648
2223,16433.0,1.0,LMST01040125_11-12_0_0_ring,444.41794,444.419967,10.995,9.48,0.6130609527529727,225.0785,225.6976412,1.0,2403747.344,759725.5137,395.367207,"395.367207,413.377767",395.367207,"395.367207,413.377767",0.125,0.333,0.5,0.333,592375.5,504860.5,281727.5,690540.2,-1.0,0.6558121905505946,0.7226121905505946,0.6558121905505946,0.678
1987,16298.0,1.0,LMST01040131_13-14_0_0_ring,442.40219,442.404318,8.619,7.77,0.9266854497476168,227.2283,229.1309209,0.949,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6317370899495234,-1.0,0.7249370899495233,0.6649370899495233,0.674
1989,16298.0,1.0,LMST01040131_2-27_0_0_chain,442.40219,442.404318,8.619,8.09,1.0,227.2283,227.2757223,1.0,3821875.125,183376.0629,400.35737,400.35737,400.35737,"400.35737,382.34681",0.5,0.667,0.8,0.75,551211.4,860088.1,808522.9,896458.9,0.8,0.8668,0.92,0.9,0.872
2229,16433.0,1.0,LMST01040133_11-12_0_0_ring,444.41794,444.419967,10.995,9.28,0.518114394998473,225.0785,225.6976412,1.0,2403747.344,759725.5137,395.367207,"395.367207,413.377767",395.367207,"395.367207,413.377767",0.125,0.333,0.5,0.333,592375.5,504860.5,281727.5,690540.2,-1.0,0.6368228789996946,0.7036228789996947,0.6368228789996946,0.659
2235,16433.0,1.0,LMST01040134_10-11_0_0_ring,444.41794,444.419967,10.995,9.59,0.6620801542478657,225.0785,225.588222,1.0,2403747.344,759725.5137,395.367207,"395.367207,413.377767",395.367207,"395.367207,413.377767",0.125,0.333,0.5,0.333,592375.5,504860.5,281727.5,690540.2,-1.0,0.6656160308495732,0.7324160308495732,0.6656160308495732,0.688
1994,16298.0,1.0,LMST01040136_11-12_0_0_ring,442.40219,442.404318,8.619,9.91,0.7170577107220455,227.2283,227.8401301,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6102115421444092,-1.0,0.7034115421444092,0.6434115421444091,0.652
1999,16298.0,1.0,LMST01040136_2-27_0_0_chain,442.40219,442.404318,8.619,8.05,1.0,227.2283,224.656202,0.803,3821875.125,183376.0629,400.35737,400.35737,400.35737,"400.35737,382.34681",0.5,0.667,0.8,0.75,551211.4,860088.1,808522.9,896458.9,0.7212000000000001,0.788,0.8412000000000001,0.8212,0.793
2007,16300.0,1.0,LMST01040137_14-15_0_0_ring,442.40552,442.404318,10.155,9.65,1.0,222.1821,223.5737418,1.0,1075563.484,385545.2661,-1,-1,411.362118,411.362118,0.0,0.0,0.125,0.125,,,186944.6,328777.6,-1.0,-1.0,0.65,0.65,0.65
2241,16433.0,1.0,LMST01040141_11-12_0_0_ring,444.41794,444.419967,10.995,9.57,0.6544350084709161,225.0785,226.4692034,1.0,2403747.344,759725.5137,395.367207,"395.367207,413.377767",395.367207,"395.367207,413.377767",0.125,0.333,0.5,0.333,592375.5,504860.5,281727.5,690540.2,-1.0,0.6640870016941832,0.7308870016941833,0.6640870016941832,0.686
2022,16298.0,1.0,LMST01040142_13-14_0_0_ring,442.40219,442.404318,8.619,8.81,1.0,227.2283,226.9443251,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6668000000000001,-1.0,0.76,0.7000000000000001,0.709
2046,16298.0,1.0,LMST01040145_13-14_0_0_ring,442.40219,442.404318,8.619,9.2,1.0,227.2283,226.7642429,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6668000000000001,-1.0,0.76,0.7000000000000001,0.709
2052,16298.0,1.0,LMST01040154_11-12_0_0_ring,442.40219,442.404318,8.619,9.25,1.0,227.2283,228.6546149,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6668000000000001,-1.0,0.76,0.7000000000000001,0.709
2253,16433.0,1.0,LMST01040238_10-11_0_0_ring,444.41794,444.419967,10.995,9.37,0.5589191627555163,225.0785,225.588222,1.0,2403747.344,759725.5137,395.367207,"395.367207,413.377767",395.367207,"395.367207,413.377767",0.125,0.333,0.5,0.333,592375.5,504860.5,281727.5,690540.2,-1.0,0.6449838325511033,0.7117838325511033,0.6449838325511033,0.667
2065,16300.0,1.0,LMST01040239_14-15_0_0_ring,442.40552,442.404318,10.155,9.79,1.0,222.1821,223.5737418,1.0,1075563.484,385545.2661,-1,-1,411.362118,411.362118,0.0,0.0,0.125,0.125,,,186944.6,328777.6,-1.0,-1.0,0.65,0.65,0.65
2076,16298.0,1.0,LMST01040255_13-14_0_0_ring,442.40219,442.404318,8.619,9.19,1.0,227.2283,226.7642429,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6668000000000001,-1.0,0.76,0.7000000000000001,0.709
2744,17993.0,1.0,LMST01050012_5-6_0_0_chain,470.43793,470.435616,9.522,9.75,1.0,233.3777,234.5647554,1.0,521980.7969,75487.37,-1,156.17467,156.17467,-1,0.0,0.333,0.5,0.0,,108884.3,105700.4,,-1.0,0.7332000000000001,0.8,-1.0,0.767
2088,16298.0,1.0,LMST01060004_15-16_0_0_ring,442.40219,442.404318,8.619,9.09,1.0,227.2283,224.5174991,0.774,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,-1.0,-1.0,0.6696000000000001,0.6096000000000001,0.64
1334,15269.0,1.0,LMST01060005_11-12_0_0_ring,428.38739,428.388669,8.722,9.09,1.0,218.6577,217.7236514,1.0,437534.1016,124419.3359,-1,379.335909,397.346469,-1,0.0,0.25,0.2,0.0,,85375.89,63551.36,,-1.0,0.7000000000000001,0.68,-1.0,0.69
2093,16298.0,1.0,LMST01060007_16-17_0_0_ring,442.40219,442.404318,8.619,8.82,1.0,227.2283,225.1089629,0.897,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6256,-1.0,0.7188000000000001,0.6588,0.668
2099,16298.0,1.0,LMST01110006_12-13_0_0_ring,442.40219,442.404318,8.619,9.65,0.8400802878748406,227.2283,227.7085962,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6348160575749682,-1.0,0.7280160575749681,0.6680160575749682,0.677
2111,16298.0,1.0,LMST01110012_14-15_0_0_ring,442.40219,442.404318,8.619,9.28,1.0,227.2283,225.1380013,0.903,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,0.6280000000000001,-1.0,0.7212000000000001,0.6612,0.67
2118,16300.0,1.0,LMST01110013_13-14_0_0_ring,442.40552,442.404318,10.155,9.57,1.0,222.1821,223.9708295,0.964,1075563.484,385545.2661,-1,-1,411.362118,411.362118,0.0,0.0,0.125,0.125,,,186944.6,328777.6,-1.0,-1.0,0.6355999999999999,0.6355999999999999,0.636
771,13890.0,1.0,LMST03020228_3-4_0_0_chain,414.37231,414.37302,7.606,7.78,1.0,219.3988,219.9229877,1.0,1514104.0,190747.8706,-1,290.28421,-1,290.28421,0.0,0.25,0.0,0.25,,217963.6,,237626.2,-1.0,0.7000000000000001,-1.0,0.7000000000000001,0.7
805,13890.0,1.0,LMST03020229_3-4_0_0_chain,414.37231,414.37302,7.606,7.78,1.0,219.3988,219.9229877,1.0,1514104.0,190747.8706,-1,290.28421,-1,290.28421,0.0,0.25,0.0,0.25,,217963.6,,237626.2,-1.0,0.7000000000000001,-1.0,0.7000000000000001,0.7
1019,14145.0,1.0,LMST03020308_1-2_0_0_ring,416.38794,416.388669,10.085,10.02,1.0,217.8956,222.3745425,0.401,778885.1953,272314.9392,367.335909,367.335909,367.335909,367.335909,1.0,0.6,0.667,0.5,129350.3,103674.7,65446.32,172045.6,0.7604000000000001,0.6004,0.6272000000000001,-1.0,0.663
2803,18302.0,1.0,LMST03020419_0-1_0_0_chain,474.39252,474.394146,10.91,8.32,0.09830129532997178,226.407,230.6228635,0.487,81700.7666,39168.0957,424.35738,424.35738,424.35738,424.35738,0.5,1.0,0.5,1.0,15252.56,14492.18,11814.73,30791.47,-1.0,0.6144602590659943,-1.0,0.6144602590659943,0.614
2142,16298.0,1.0,LMST03040003_13-14_0_0_ring,442.40219,442.404318,8.619,10.13,0.6134318927037743,227.2283,225.6504074,1.0,3821875.125,183376.0629,411.362118,-1,"393.351558,411.362118",411.362118,0.167,0.0,0.4,0.25,551211.4,,808522.9,896458.9,-1.0,-1.0,0.6826863785407549,0.6226863785407549,0.653
