LMID,MZ,diagIonsInChian,diagIonsInRing,MS2,RT,CCS,Standard
LMST03010010_9-10_0_0_chain,496.339669,"360.25086,342.2403,166.12263,148.11207",,"360.25086,342.2403,166.12263,148.11207",527.4989861290762,224.291188,
LMST03010011_0-1_0_0_chain,476.353426,"462.33778,444.32722,426.31666",,"462.33778,444.32722,426.31666",499.5952217132261,233.4171066,
LMST03010011_17-18_0_0_chain,476.353426,"358.27404,340.26348,322.25292,148.11321,130.10265",,"358.27404,340.26348,322.25292,148.11321,130.10265",406.2185780136737,228.6738756,
LMST03010011_2-3_0_0_chain,476.353426,"156.1019,138.09134,120.08078,350.28535,332.27479",,"156.1019,138.09134,120.08078,350.28535,332.27479",380.29186372779225,228.4272818,
LMST03010011_4-5_0_0_chain,476.353426,"324.2697,306.25914,182.11755,164.10699,146.09643",,"324.2697,306.25914,182.11755,164.10699,146.09643",529.6258396683982,229.876292,
LMST03010012_0-1_0_0_chain,476.353426,"462.33778,444.32722,426.31666",,"462.33778,444.32722,426.31666",495.2827689268627,233.4171066,
LMST03010012_17-18_0_0_chain,476.353426,"358.27404,340.26348,322.25292,148.11321,130.10265",,"358.27404,340.26348,322.25292,148.11321,130.10265",412.16826336956024,228.6738756,
LMST03010012_2-3_0_0_chain,476.353426,"156.1019,138.09134,120.08078,350.28535,332.27479",,"156.1019,138.09134,120.08078,350.28535,332.27479",388.0218364130125,228.4272818,
LMST03010012_4-5_0_0_chain,476.353426,"324.2697,306.25914,182.11755,164.10699,146.09643",,"324.2697,306.25914,182.11755,164.10699,146.09643",525.1053663454855,229.876292,
LMST03010014_0-1_0_0_chain,426.37302,"412.35737,394.34681",,"412.35737,394.34681",524.9573355712217,226.5894044,
LMST03010014_22-23_0_0_chain,426.37302,"342.27912,324.26856,114.12772",,"342.27912,324.26856,114.12772",538.5365015581857,223.0983339,
LMST03010014_7-8_0_0_chain,426.37302,"140.10698,122.09642,316.29986",,"140.10698,122.09642,316.29986",545.0771375711305,222.2910877,
LMST03010014_9-10_0_0_chain,426.37302,"290.28421,166.12263,148.11207",,"290.28421,166.12263,148.11207",525.6400807266223,225.0089218,
LMST03010015_1-2_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",528.895948533912,223.4531668,
LMST03010015_17-18_0_0_chain,426.37302,"342.27912,324.26856,114.12772",,"342.27912,324.26856,114.12772",536.4197779993593,225.7923805,
LMST03010015_3-4_0_0_chain,426.37302,"154.12263,136.11207,302.28421",,"154.12263,136.11207,302.28421",546.8244836670129,226.6975206,
LMST03010015_5-6_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",519.3095272705764,224.627998,
LMST03010016_1-2_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",527.3672512671461,223.4531668,
LMST03010016_17-18_0_0_chain,426.37302,"342.27912,324.26856,114.12772",,"342.27912,324.26856,114.12772",537.4436687137652,225.7923805,
LMST03010016_3-4_0_0_chain,426.37302,"154.12263,136.11207,302.28421",,"154.12263,136.11207,302.28421",546.8244836670129,226.6975206,
LMST03010016_5-6_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",517.7371670310326,224.627998,
LMST03010017_1-2_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",527.5548397767878,223.870838,
LMST03010017_12-13_0_0_chain,426.37302,"342.27912,324.26856,114.12772",,"342.27912,324.26856,114.12772",541.365065286135,226.3749303,
LMST03010017_3-4_0_0_chain,426.37302,"154.12263,136.11207,302.28421",,"154.12263,136.11207,302.28421",548.5311139545627,226.5107949,
LMST03010017_5-6_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",522.1445647819282,225.818506,
LMST03010018_1-2_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",522.7290374733097,223.4310931,
LMST03010018_22-23_0_0_chain,426.37302,"342.27912,324.26856,114.12772",,"342.27912,324.26856,114.12772",535.7115598529851,222.4507434,
LMST03010018_7-8_0_0_chain,426.37302,"140.10698,122.09642,316.29986",,"140.10698,122.09642,316.29986",544.0508113710179,225.2725995,
LMST03010018_9-10_0_0_chain,426.37302,"290.28421,166.12263,148.11207",,"290.28421,166.12263,148.11207",524.3065601113011,225.8333779,
LMST03010019_1-2_0_0_ring,426.37302,,"395.33082,377.32026","395.33082,377.32026",522.6215596373144,223.4310931,
LMST03010019_22-23_0_0_chain,426.37302,"342.27912,324.26856,114.12772",,"342.27912,324.26856,114.12772",534.6538224967474,222.4507434,
LMST03010019_7-8_0_0_chain,426.37302,"140.10698,122.09642,316.29986",,"140.10698,122.09642,316.29986",544.0508113710179,225.2725995,
LMST03010019_9-10_0_0_chain,426.37302,"290.28421,166.12263,148.11207",,"290.28421,166.12263,148.11207",524.1170433578443,225.8333779,
LMST03010028_0-1_0_0_chain,442.367934,"428.35228,410.34172,392.33116",,"428.35228,410.34172,392.33116",557.3558642875379,226.2913074,
LMST03010028_17-18_0_0_chain,442.367934,"358.27404,340.26348,322.25292,114.12772",,"358.27404,340.26348,322.25292,114.12772",491.0668470504122,220.9032907,
LMST03010028_2-3_0_0_chain,442.367934,"156.1019,138.09134,120.08078,316.29986",,"156.1019,138.09134,120.08078,316.29986",545.366644628819,221.5368802,
LMST03010028_4-5_0_0_chain,442.367934,"290.28421,182.11755,164.10699,146.09643",,"290.28421,182.11755,164.10699,146.09643",569.3320408413618,223.2960169,
LMST03010029_0-1_0_0_chain,442.367934,"428.35228,410.34172,392.33116",,"428.35228,410.34172,392.33116",511.1191353711524,225.0235343,
LMST03010029_22-23_0_0_chain,442.367934,"342.27912,324.26856,130.12263,112.11207",,"342.27912,324.26856,130.12263,112.11207",518.6956972148743,222.0784404,
LMST03010029_7-8_0_0_chain,442.367934,"140.10698,122.09642,332.29477,314.28421",,"140.10698,122.09642,332.29477,314.28421",489.35786938124426,220.4232077,
LMST03010029_9-10_0_0_chain,442.367934,"306.27912,288.26856,166.12263,148.11207",,"306.27912,288.26856,166.12263,148.11207",522.1065620128527,224.5578322,
LMST03010030_0-1_0_0_chain,442.367934,"428.35228,410.34172,392.33116",,"428.35228,410.34172,392.33116",529.476253927832,224.9421869,
LMST03010030_22-23_0_0_chain,442.367934,"342.27912,324.26856,130.12263,112.11207",,"342.27912,324.26856,130.12263,112.11207",510.8217677079974,222.0027168,
LMST03010030_7-8_0_0_chain,442.367934,"140.10698,122.09642,332.29477,314.28421",,"140.10698,122.09642,332.29477,314.28421",512.1854543027262,220.5501798,
LMST03010030_9-10_0_0_chain,442.367934,"306.27912,288.26856,166.12263,148.11207",,"306.27912,288.26856,166.12263,148.11207",540.2481276403956,221.5743538,
LMST03010031_0-1_0_0_chain,442.367934,"428.35228,410.34172,392.33116",,"428.35228,410.34172,392.33116",499.9408236994019,224.9421869,
LMST03010031_22-23_0_0_chain,442.367934,"342.27912,324.26856,130.12263,112.11207",,"342.27912,324.26856,130.12263,112.11207",473.6142398269184,222.0027168,
LMST03010031_7-8_0_0_chain,442.367934,"140.10698,122.09642,332.29477,314.28421",,"140.10698,122.09642,332.29477,314.28421",461.32538658930946,220.5501798,
LMST03010031_9-10_0_0_chain,442.367934,"306.27912,288.26856,166.12263,148.11207",,"306.27912,288.26856,166.12263,148.11207",518.2211902648099,221.5743538,
LMST03010032_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",560.6749144000897,230.1362923,
LMST03010032_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",432.81223924597214,220.4455854,
LMST03010032_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",469.0631651870244,220.3275587,
LMST03010032_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",573.9844921507653,226.5241395,
LMST03010033_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",522.8679873014348,230.1362923,
LMST03010033_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",394.9015964464564,220.4455854,
LMST03010033_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",411.7747690530833,220.3275587,
LMST03010033_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",542.7066893799113,226.5241395,
LMST03010034_13-14_0_0_chain,490.334918,"290.28421,230.08453,212.07397",,"290.28421,230.08453,212.07397",545.2223282882803,235.0265553,
LMST03010034_16-17_0_0_ring,490.334918,,"459.29271800000004,441.28215800000004","459.29271800000004,441.28215800000004",528.012988754457,235.0265553,
LMST03010034_5-6_0_0_chain,490.334918,"114.12772,406.24102,388.23046",,"114.12772,406.24102,388.23046",293.63833496364816,235.0265553,
LMST03010035_13-14_0_0_chain,490.334918,"290.28421,230.08453,212.07397",,"290.28421,230.08453,212.07397",548.0485814560834,235.0265553,
LMST03010035_16-17_0_0_ring,490.334918,,"459.29271800000004,441.28215800000004","459.29271800000004,441.28215800000004",524.6534993949922,235.0265553,
LMST03010035_5-6_0_0_chain,490.334918,"114.12772,406.24102,388.23046",,"114.12772,406.24102,388.23046",276.4402410456181,235.0265553,
LMST03010036_13-14_0_0_chain,458.362848,"290.28421,198.11246,180.1019",,"290.28421,198.11246,180.1019",548.3757444132224,227.7406509,
LMST03010036_19-20_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",543.0247350220266,234.8363781,
LMST03010036_5-6_0_0_chain,458.362848,"114.12772,374.26895,356.25839",,"114.12772,374.26895,356.25839",501.7331153196752,232.0079486,
LMST03010037_13-14_0_0_chain,458.362848,"290.28421,198.11246,180.1019",,"290.28421,198.11246,180.1019",543.1309583771234,227.7406509,
LMST03010037_19-20_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",548.6238486231512,234.8363781,
LMST03010037_5-6_0_0_chain,458.362848,"114.12772,374.26895,356.25839",,"114.12772,374.26895,356.25839",480.43410334102657,232.0079486,
LMST03010038_0-1_0_0_chain,458.362848,"444.3472,426.33664",,"444.3472,426.33664",539.2811266553452,232.1867512,
LMST03010038_22-23_0_0_chain,458.362848,"374.26895,356.25839,114.12772",,"374.26895,356.25839,114.12772",529.5609051764526,223.5825795,
LMST03010038_6-7_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",533.0674038507318,230.8484489,
LMST03010038_9-10_0_0_chain,458.362848,"290.28421,198.11246,180.1019",,"290.28421,198.11246,180.1019",542.593347007192,234.7667029,
LMST03010039_0-1_0_0_chain,458.362848,"444.3472,426.33664",,"444.3472,426.33664",541.2343000437279,232.1867512,
LMST03010039_22-23_0_0_chain,458.362848,"374.26895,356.25839,114.12772",,"374.26895,356.25839,114.12772",541.867143979578,223.5825795,
LMST03010039_6-7_0_0_ring,458.362848,,"427.320648,409.310088","427.320648,409.310088",533.103248789965,230.8484489,
LMST03010039_9-10_0_0_chain,458.362848,"290.28421,198.11246,180.1019",,"290.28421,198.11246,180.1019",542.7914307565804,234.7667029,
LMST03010040_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",526.6323221600501,230.1362923,
LMST03010040_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",443.62044295203225,220.4455854,
LMST03010040_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",429.1145183733472,220.3275587,
LMST03010040_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",547.4459621393166,226.5241395,
LMST03010041_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",484.7469604858857,230.1362923,
LMST03010041_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",404.2151249451684,220.4455854,
LMST03010041_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",374.108408005086,220.3275587,
LMST03010041_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",513.5796800524698,226.5241395,
LMST03010042_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",525.8989479173515,230.1362923,
LMST03010042_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",441.6752380917059,220.4455854,
LMST03010042_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",429.1145183733472,220.3275587,
LMST03010042_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",548.2148793749786,226.5241395,
LMST03010043_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",483.7162497629202,230.1362923,
LMST03010043_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",402.2428951190225,220.4455854,
LMST03010043_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",374.108408005086,220.3275587,
LMST03010043_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",514.7594477316682,226.5241395,
LMST03010044_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",531.0163335601594,230.1362923,
LMST03010044_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",461.30243557609714,220.4455854,
LMST03010044_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",445.07509380163543,220.3275587,
LMST03010044_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",547.0559769722418,226.5241395,
LMST03010045_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",491.6260984920467,230.1362923,
LMST03010045_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",421.64475007446663,220.4455854,
LMST03010045_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",389.92810546333897,220.3275587,
LMST03010045_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",515.7236379154027,226.5241395,
LMST03010046_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",530.38172948483,230.1362923,
LMST03010046_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",459.5196603414416,220.4455854,
LMST03010046_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",445.07509380163543,220.3275587,
LMST03010046_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",547.8003522182798,226.5241395,
LMST03010047_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",490.7709410087051,230.1362923,
LMST03010047_17-18_0_0_chain,458.362848,"358.27404,340.26348,322.25292,130.12263,112.11207",,"358.27404,340.26348,322.25292,130.12263,112.11207",419.8459899411187,220.4455854,
LMST03010047_2-3_0_0_chain,458.362848,"156.1019,138.09134,120.08078,332.29477,314.28421",,"156.1019,138.09134,120.08078,332.29477,314.28421",389.92810546333897,220.3275587,
LMST03010047_4-5_0_0_chain,458.362848,"306.27912,288.26856,182.11755,164.10699,146.09643",,"306.27912,288.26856,182.11755,164.10699,146.09643",516.8147115762613,226.5241395,
LMST03010048_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",484.9527107859002,231.9372839,
LMST03010048_22-23_0_0_chain,458.362848,"342.27912,324.26856,146.11755,128.10699,110.09643",,"342.27912,324.26856,146.11755,128.10699,110.09643",439.7114982653991,223.35482,
LMST03010048_7-8_0_0_chain,458.362848,"140.10698,122.09642,348.28969,330.27913,312.26857",,"140.10698,122.09642,348.28969,330.27913,312.26857",411.35431193275315,221.5353113,
LMST03010048_9-10_0_0_chain,458.362848,"322.27404,304.26348,286.25292,166.12263,148.11207",,"322.27404,304.26348,286.25292,166.12263,148.11207",518.4743974556465,230.2847185,
LMST03010049_0-1_0_0_chain,458.362848,"444.3472,426.33664,408.32608",,"444.3472,426.33664,408.32608",485.5932857728588,231.9372839,
LMST03010049_22-23_0_0_chain,458.362848,"342.27912,324.26856,146.11755,128.10699,110.09643",,"342.27912,324.26856,146.11755,128.10699,110.09643",443.2923807289462,223.35482,
LMST03010049_7-8_0_0_chain,458.362848,"140.10698,122.09642,348.28969,330.27913,312.26857",,"140.10698,122.09642,348.28969,330.27913,312.26857",419.1256773542167,221.5353113,
LMST03010049_9-10_0_0_chain,458.362848,"322.27404,304.26348,286.25292,166.12263,148.11207",,"322.27404,304.26348,286.25292,166.12263,148.11207",516.5483185076004,230.2847185,
